# This file is generated by MACS version 2.1.1.20160309
# Command line: callpeak -t GSM1018048_sora_H3K4me3.bed -f BED --nomodel
# ARGUMENTS LIST:
# name = NA
# format = BED
# ChIP-seq file = ['GSM1018048_sora_H3K4me3.bed']
# control file = None
# effective genome size = 2.70e+09
# band width = 300
# model fold = [5, 50]
# qvalue cutoff = 5.00e-02
# Larger dataset will be scaled towards smaller dataset.
# Range for calculating regional lambda is: 10000 bps
# Broad region calling is off
# Paired-End mode is off

# tag size is determined as 150 bps
# total tags in treatment: 18115973
# tags after filtering in treatment: 18115972
# maximum duplicate tags at the same position in treatment = 1
# Redundant rate in treatment: 0.00
# d = 200
chr	start	end	length	abs_summit	pileup	-log10(pvalue)	fold_enrichment	-log10(qvalue)	name
chrX	16888778	16889463	686	16889044	116.00	64.08176	7.72787	61.08930	NA_peak_34199
chrX	16900346	16901584	1239	16901330	107.00	78.01641	11.51386	74.71380	NA_peak_34200
chrX	16964365	16965733	1369	16964567	91.00	67.35184	11.50000	64.29306	NA_peak_34201
chrX	16971922	16972121	200	16972075	10.00	6.72795	4.69699	4.59850	NA_peak_34202
chrX	17366076	17366911	836	17366316	80.00	80.38418	18.92524	77.02220	NA_peak_34203
chrX	17392946	17393187	242	17393066	76.00	17.46249	3.11994	15.15468	NA_peak_34204
chrX	17393343	17394017	675	17393627	111.00	38.44959	4.52708	35.87136	NA_peak_34205
chrX	17394229	17396035	1807	17394603	100.00	31.16124	4.07258	28.67853	NA_peak_34206
chrX	17431080	17431394	315	17431208	15.00	11.82423	6.83199	9.59739	NA_peak_34207
chrX	17431636	17431841	206	17431729	11.00	7.68347	5.12399	5.53241	NA_peak_34208
chrX	17609531	17609762	232	17609650	13.00	9.69456	5.97799	7.50379	NA_peak_34209
chrX	17754777	17755276	500	17755089	98.00	43.81644	5.85106	41.16348	NA_peak_34210
chrX	17755586	17756909	1324	17755935	133.00	73.96980	7.90094	70.76547	NA_peak_34211
chrX	17805075	17805552	478	17805262	44.00	47.80927	17.44186	45.09699	NA_peak_34212
chrX	17878437	17878939	503	17878771	49.00	31.58314	8.30565	29.09505	NA_peak_34213
chrX	17879216	17879838	623	17879464	42.00	24.77859	7.14286	22.37656	NA_peak_34214
chrX	18044333	18044697	365	18044513	11.00	7.68347	5.12399	5.53241	NA_peak_34215
chrX	18371851	18373232	1382	18372690	102.00	64.65353	9.22939	61.64958	NA_peak_34216
chrX	18442717	18443480	764	18443274	121.00	61.84395	7.01149	58.89507	NA_peak_34217
chrX	18443716	18444728	1013	18443938	133.00	72.63902	7.71001	69.46517	NA_peak_34218
chrX	18692592	18693852	1261	18693325	116.00	76.33693	9.91525	73.07566	NA_peak_34219
chrX	18720658	18721361	704	18721150	19.00	15.48367	8.00000	13.20267	NA_peak_34220
chrX	18904313	18905126	814	18904903	46.00	43.73015	14.41718	41.07849	NA_peak_34221
chrX	19001706	19003621	1916	19002673	137.00	69.32896	6.99797	66.22849	NA_peak_34222
chrX	19012896	19013468	573	19013316	16.00	10.18603	5.62914	7.98749	NA_peak_34223
chrX	19015880	19016425	546	19016291	19.00	13.76356	6.99301	11.50794	NA_peak_34224
chrX	19064281	19064626	346	19064459	8.00	4.74037	3.71901	2.67481	NA_peak_34225
chrX	19064791	19065417	627	19064966	20.00	17.09810	8.67769	14.79506	NA_peak_34226
chrX	19139697	19140677	981	19140288	87.00	58.66770	9.88764	55.77683	NA_peak_34227
chrX	19140876	19141224	349	19141028	47.00	21.14286	5.33333	18.78693	NA_peak_34228
chrX	19352606	19353291	686	19353119	22.00	20.03262	9.82099	17.69062	NA_peak_34229
chrX	19361524	19363063	1540	19362428	131.00	85.56541	9.93976	82.06433	NA_peak_34230
chrX	19505882	19506100	219	19506024	13.00	9.69456	5.97799	7.50379	NA_peak_34231
chrX	19532935	19534207	1273	19533502	115.00	88.98173	12.83186	85.38365	NA_peak_34232
chrX	19687636	19689055	1420	19688509	77.00	41.99768	7.23562	39.37067	NA_peak_34233
chrX	19904694	19905805	1112	19905100	95.00	40.28701	5.49828	37.68379	NA_peak_34234
chrX	19905957	19906763	807	19906269	117.00	58.43114	6.78941	55.54454	NA_peak_34235
chrX	20008228	20009236	1009	20008621	129.00	95.92567	12.19512	92.11398	NA_peak_34236
chrX	20009458	20009762	305	20009603	50.00	20.02593	4.77528	17.68437	NA_peak_34237
chrX	20134057	20135074	1018	20134856	86.00	63.64486	11.38743	60.66096	NA_peak_34238
chrX	20158731	20159910	1180	20159403	118.00	66.90848	8.01887	63.85918	NA_peak_34239
chrX	20160176	20160654	479	20160470	107.00	56.83113	7.27763	53.97227	NA_peak_34240
chrX	20236875	20237525	651	20237061	22.00	13.10336	5.95855	10.85695	NA_peak_34241
chrX	20283279	20284807	1529	20284527	128.00	50.52105	5.21845	47.76682	NA_peak_34242
chrX	20284977	20285792	816	20285470	121.00	45.40309	4.93129	42.72703	NA_peak_34243
chrX	20379395	20380091	697	20379811	19.00	8.31760	4.14938	6.15553	NA_peak_34244
chrX	20380433	20381606	1174	20380604	30.00	17.53738	6.45833	15.22859	NA_peak_34245
chrX	20396664	20397128	465	20396838	18.00	10.10606	5.19126	7.90885	NA_peak_34246
chrX	20400866	20401284	419	20401033	20.00	11.76579	5.67568	9.54125	NA_peak_34247
chrX	20545848	20546078	231	20545932	13.00	9.69456	5.97799	7.50379	NA_peak_34248
chrX	20548545	20548950	406	20548799	19.00	15.81351	8.19672	13.52816	NA_peak_34249
chrX	20565623	20566053	431	20565903	16.00	12.92898	7.25899	10.68499	NA_peak_34250
chrX	21122551	21123581	1031	21123319	19.00	14.29341	7.29927	12.02947	NA_peak_34251
chrX	21391753	21393936	2184	21392979	128.00	58.47730	6.14286	55.58990	NA_peak_34252
chrX	21857155	21858704	1550	21857944	131.00	76.64417	8.46154	73.37540	NA_peak_34253
chrX	21944284	21945048	765	21944469	31.00	23.84093	9.19540	21.45078	NA_peak_34254
chrX	21958450	21959068	619	21958963	68.00	30.62584	5.65574	28.14993	NA_peak_34255
chrX	21959367	21960492	1126	21959624	120.00	78.94592	9.95066	75.62021	NA_peak_34256
chrX	22129032	22129251	220	22129122	12.00	8.67317	5.55099	6.50171	NA_peak_34257
chrX	22135368	22135670	303	22135495	11.00	7.68347	5.12399	5.53241	NA_peak_34258
chrX	22210714	22210999	286	22210883	18.00	15.21100	8.11299	12.93361	NA_peak_34259
chrX	22578917	22579116	200	22579049	11.00	7.68347	5.12399	5.53241	NA_peak_34260
chrX	23351614	23352552	939	23352358	23.00	15.66630	7.05882	13.38296	NA_peak_34261
chrX	23352943	23353159	217	23353072	15.00	8.16452	4.67836	6.00523	NA_peak_34262
chrX	23685644	23686794	1151	23685831	126.00	91.29784	11.65138	87.63036	NA_peak_34263
chrX	23712866	23713223	358	23713032	19.00	16.38577	8.53999	14.09208	NA_peak_34264
chrX	23760285	23761868	1584	23761258	136.00	85.74222	9.46133	82.23633	NA_peak_34265
chrX	23801337	23803627	2291	23801597	148.00	50.68385	4.56495	47.92702	NA_peak_34266
chrX	23821552	23822365	814	23821876	21.00	11.41869	5.31401	9.19942	NA_peak_34267
chrX	23822590	23822910	321	23822815	16.00	7.26927	4.04762	5.12992	NA_peak_34268
chrX	23907277	23908077	801	23907627	12.00	8.24431	5.28455	6.08354	NA_peak_34269
chrX	23918131	23918491	361	23918382	17.00	8.76364	4.66321	6.59072	NA_peak_34270
chrX	23925188	23926639	1452	23925662	127.00	84.85883	10.25641	81.37749	NA_peak_34271
chrX	24042046	24043445	1400	24042963	124.00	42.61406	4.52899	39.97826	NA_peak_34272
chrX	24043630	24044940	1311	24044080	155.00	65.40323	5.68513	62.38436	NA_peak_34273
chrX	24071864	24074091	2228	24073288	155.00	76.26312	6.81818	73.00359	NA_peak_34274
chrX	24099717	24100169	453	24100029	56.00	28.32942	6.27753	25.88264	NA_peak_34275
chrX	24102465	24103681	1217	24103268	69.00	39.88330	7.67544	37.28570	NA_peak_34276
chrX	24166994	24167953	960	24167312	95.00	30.24636	4.13437	27.77532	NA_peak_34277
chrX	24168118	24168347	230	24168181	79.00	19.65298	3.31950	17.31618	NA_peak_34278
chrX	24168625	24169729	1105	24168804	109.00	37.87366	4.53421	35.30309	NA_peak_34279
chrX	24208511	24209128	618	24208684	17.00	12.44038	6.71642	10.20467	NA_peak_34280
chrX	24249234	24249654	421	24249352	11.00	7.68347	5.12399	5.53241	NA_peak_34281
chrX	24260460	24260659	200	24260546	11.00	6.48772	4.37956	4.36852	NA_peak_34282
chrX	24261183	24261508	326	24261332	13.00	8.40061	5.18519	6.23706	NA_peak_34283
chrX	24263648	24263882	235	24263760	14.00	9.08241	5.39568	6.90417	NA_peak_34284
chrX	24285210	24285556	347	24285399	19.00	16.38577	8.53999	14.09208	NA_peak_34285
chrX	24482758	24484106	1349	24483079	131.00	93.17616	11.35972	89.45226	NA_peak_34286
chrX	24512771	24513035	265	24512911	16.00	12.92898	7.25899	10.68499	NA_peak_34287
chrX	24711299	24712743	1445	24712208	152.00	122.12675	14.21933	117.27942	NA_peak_34288
chrX	24892770	24893229	460	24893127	11.00	6.59306	4.44444	4.47162	NA_peak_34289
chrX	25030928	25032169	1242	25031374	77.00	47.73823	8.59031	45.02708	NA_peak_34290
chrX	25035930	25036277	348	25036011	42.00	8.00243	2.57794	5.84592	NA_peak_34291
chrX	25038375	25039488	1114	25039022	126.00	85.41354	10.47855	81.91669	NA_peak_34292
chrX	25336749	25337219	471	25337043	16.00	12.92898	7.25899	10.68499	NA_peak_34293
chrX	25431808	25432386	579	25432059	28.00	26.46910	11.60000	24.04596	NA_peak_34294
chrX	26609146	26609403	258	26609246	16.00	12.92898	7.25899	10.68499	NA_peak_34295
chrX	27084786	27085109	324	27084962	9.00	5.80944	4.26999	3.70347	NA_peak_34296
chrX	27416903	27417196	294	27417044	18.00	15.21100	8.11299	12.93361	NA_peak_34297
chrX	27625601	27626079	479	27625731	12.00	8.67317	5.55099	6.50171	NA_peak_34298
chrX	27783652	27784240	589	27784078	22.00	19.50014	9.50413	17.16525	NA_peak_34299
chrX	27907437	27907904	468	27907692	22.00	20.03262	9.82099	17.69062	NA_peak_34300
chrX	28224727	28225018	292	28224877	12.00	8.67317	5.55099	6.50171	NA_peak_34301
chrX	28604970	28605751	782	28605330	25.00	18.34247	7.97546	16.02277	NA_peak_34302
chrX	28907775	28908173	399	28907921	13.00	9.69456	5.97799	7.50379	NA_peak_34303
chrX	29496464	29496993	530	29496799	58.00	60.21446	18.09816	57.29577	NA_peak_34304
chrX	29553892	29554197	306	29554028	13.00	9.69456	5.97799	7.50379	NA_peak_34305
chrX	29680519	29680757	239	29680600	15.00	8.84892	5.06329	6.67461	NA_peak_34306
chrX	29681048	29681534	487	29681187	25.00	18.90850	8.28026	16.58113	NA_peak_34307
chrX	30301295	30301653	359	30301540	11.00	7.68347	5.12399	5.53241	NA_peak_34308
chrX	30325396	30327798	2403	30327338	114.00	40.13061	4.60737	37.52955	NA_peak_34309
chrX	30670666	30672218	1553	30671147	111.00	71.03616	9.45946	67.89806	NA_peak_34310
chrX	30906527	30907431	905	30907054	108.00	65.41627	8.70607	62.39706	NA_peak_34311
chrX	30907703	30908205	503	30907921	116.00	73.52688	9.37500	70.33275	NA_peak_34312
chrX	30990099	30990417	319	30990244	22.00	19.50014	9.50413	17.16525	NA_peak_34313
chrX	31284349	31285368	1020	31284927	28.00	22.93842	9.60265	20.55946	NA_peak_34314
chrX	31489031	31489735	705	31489453	13.00	9.69456	5.97799	7.50379	NA_peak_34315
chrX	31645644	31646047	404	31645907	11.00	7.68347	5.12399	5.53241	NA_peak_34316
chrX	31780245	31780974	730	31780588	16.00	12.92898	7.25899	10.68499	NA_peak_34317
chrX	31851688	31851887	200	31851837	9.00	5.80944	4.26999	3.70347	NA_peak_34318
chrX	32549101	32549420	320	32549236	23.00	21.28612	10.24799	18.92805	NA_peak_34319
chrX	32586261	32586650	390	32586514	21.00	18.79750	9.39399	16.47151	NA_peak_34320
chrX	32593212	32593690	479	32593394	10.00	6.72795	4.69699	4.59850	NA_peak_34321
chrX	33157262	33157461	200	33157387	10.00	6.09452	4.29688	3.98287	NA_peak_34322
chrX	33159771	33160044	274	33159858	7.00	3.73222	3.17460	1.70644	NA_peak_34323
chrX	33160268	33160539	272	33160433	9.00	5.28878	3.93701	3.20124	NA_peak_34324
chrX	33743556	33744747	1192	33744014	47.00	31.56833	8.69565	29.08044	NA_peak_34325
chrX	34263292	34264093	802	34263399	13.00	9.69456	5.97799	7.50379	NA_peak_34326
chrX	34674170	34675371	1202	34675183	98.00	53.66234	7.50000	50.85727	NA_peak_34327
chrX	34675551	34676152	602	34675772	94.00	50.04937	7.19697	47.30252	NA_peak_34328
chrX	34903325	34903611	287	34903446	18.00	15.21100	8.11299	12.93361	NA_peak_34329
chrX	34935864	34937043	1180	34936087	15.00	9.83323	5.63380	7.64031	NA_peak_34330
chrX	35177764	35178476	713	35177984	35.00	33.81785	13.23530	31.30101	NA_peak_34331
chrX	35358743	35359185	443	35358915	20.00	17.58159	8.96699	15.27173	NA_peak_34332
chrX	35475880	35476468	589	35476209	13.00	9.69456	5.97799	7.50379	NA_peak_34333
chrX	35937550	35938356	807	35937980	72.00	70.52659	17.54808	67.39976	NA_peak_34334
chrX	36273666	36273984	319	36273852	8.00	4.93132	3.84299	2.85145	NA_peak_34335
chrX	36549346	36549855	510	36549519	15.00	11.82423	6.83199	9.59739	NA_peak_34336
chrX	36951711	36952007	297	36951818	16.00	12.92898	7.25899	10.68499	NA_peak_34337
chrX	36975353	36976201	849	36975959	62.00	51.33452	12.70161	48.56733	NA_peak_34338
chrX	37003255	37004168	914	37003451	21.00	17.79900	8.80000	15.48632	NA_peak_34339
chrX	37208053	37209794	1742	37208813	136.00	74.88852	7.81072	71.66233	NA_peak_34340
chrX	37430707	37431916	1210	37431089	21.00	14.99976	7.18954	12.72613	NA_peak_34341
chrX	37544694	37545670	977	37545307	94.00	81.19196	14.98423	77.80893	NA_peak_34342
chrX	37706074	37707290	1217	37706613	142.00	113.73106	14.01961	109.26119	NA_peak_34343
chrX	37764744	37765765	1022	37765253	69.00	52.73104	11.47541	49.94128	NA_peak_34344
chrX	37955334	37955705	372	37955508	21.00	18.79750	9.39399	16.47151	NA_peak_34345
chrX	38079181	38080585	1405	38079893	94.00	58.97695	8.99621	56.08064	NA_peak_34346
chrX	38185846	38186872	1027	38186702	136.00	103.92196	12.85178	99.83366	NA_peak_34347
chrX	38420183	38420633	451	38420437	77.00	35.63780	5.92705	33.09715	NA_peak_34348
chrX	38420789	38422143	1355	38420976	128.00	82.97871	9.80243	79.54826	NA_peak_34349
chrX	38660715	38661387	673	38660843	96.00	31.90556	4.30346	29.41333	NA_peak_34350
chrX	38663452	38664631	1180	38663656	110.00	41.12273	4.87698	38.50788	NA_peak_34351
chrX	38664925	38665428	504	38665029	48.00	6.39002	2.14348	4.27264	NA_peak_34352
chrX	39055541	39055761	221	39055622	8.00	4.93132	3.84299	2.85145	NA_peak_34353
chrX	39472665	39473307	643	39473139	28.00	24.70039	10.58394	22.29934	NA_peak_34354
chrX	39547805	39548765	961	39548520	77.00	62.42466	12.91391	59.46447	NA_peak_34355
chrX	39615152	39615661	510	39615459	22.00	18.86188	9.12698	16.53509	NA_peak_34356
chrX	39680298	39680877	580	39680682	36.00	32.54445	12.17105	30.04408	NA_peak_34357
chrX	39767600	39768246	647	39767718	18.00	15.21100	8.11299	12.93361	NA_peak_34358
chrX	39813489	39813691	203	39813499	10.00	6.72795	4.69699	4.59850	NA_peak_34359
chrX	39872537	39874495	1959	39873937	107.00	50.41100	6.27178	47.65847	NA_peak_34360
chrX	39954978	39957167	2190	39956275	115.00	34.59269	3.98900	32.06580	NA_peak_34361
chrX	39957393	39958621	1229	39957525	111.00	32.25073	3.86207	29.75408	NA_peak_34362
chrX	39963967	39965740	1774	39965471	104.00	36.59913	4.57317	34.04561	NA_peak_34363
chrX	39968028	39968289	262	39968172	52.00	7.81325	2.30435	5.65996	NA_peak_34364
chrX	39968497	39969356	860	39968687	100.00	33.90158	4.39895	31.38367	NA_peak_34365
chrX	40012364	40013138	775	40013063	60.00	11.42047	2.68722	9.20117	NA_peak_34366
chrX	40013419	40015039	1621	40013606	83.00	23.33010	3.67133	20.94637	NA_peak_34367
chrX	40017327	40018113	787	40017841	105.00	42.59863	5.28942	39.96313	NA_peak_34368
chrX	40028518	40028999	482	40028826	25.00	23.84539	11.10198	21.45496	NA_peak_34369
chrX	40034681	40036397	1717	40035916	104.00	63.12138	8.69205	60.14782	NA_peak_34370
chrX	40126004	40126746	743	40126284	92.00	95.64109	20.94595	91.83873	NA_peak_34371
chrX	40221603	40221802	200	40221698	10.00	6.72795	4.69699	4.59850	NA_peak_34372
chrX	40262019	40262596	578	40262420	22.00	20.03262	9.82099	17.69062	NA_peak_34373
chrX	40439493	40440994	1502	40439875	129.00	83.67228	9.81873	80.22291	NA_peak_34374
chrX	40505816	40507221	1406	40506478	116.00	74.33385	9.52769	71.12088	NA_peak_34375
chrX	40594131	40595805	1675	40595007	137.00	78.70785	8.28331	75.38792	NA_peak_34376
chrX	40737301	40737645	345	40737474	25.00	23.84539	11.10198	21.45496	NA_peak_34377
chrX	40792533	40793156	624	40792831	16.00	12.92898	7.25899	10.68499	NA_peak_34378
chrX	40804562	40804781	220	40804677	11.00	7.68347	5.12399	5.53241	NA_peak_34379
chrX	40856492	40856926	435	40856791	15.00	11.82423	6.83199	9.59739	NA_peak_34380
chrX	40869230	40870097	868	40869781	30.00	27.33668	11.39706	24.90253	NA_peak_34381
chrX	40885193	40886178	986	40885387	39.00	20.03498	5.95238	17.69297	NA_peak_34382
chrX	40886347	40886707	361	40886399	18.00	5.03549	2.82738	2.95350	NA_peak_34383
chrX	40886955	40887370	416	40887086	20.00	6.20626	3.14371	4.09245	NA_peak_34384
chrX	40895996	40896540	545	40896306	13.00	9.69456	5.97799	7.50379	NA_peak_34385
chrX	40903522	40903850	329	40903706	16.00	9.99438	5.51948	7.79895	NA_peak_34386
chrX	40906109	40906359	251	40906193	14.00	7.97539	4.74684	5.81928	NA_peak_34387
chrX	40943461	40943747	287	40943618	112.00	29.10434	3.52684	26.64788	NA_peak_34388
chrX	40944142	40944543	402	40944288	149.00	51.95088	4.64684	49.17377	NA_peak_34389
chrX	40944698	40946699	2002	40945071	138.00	43.87385	4.24039	41.22012	NA_peak_34390
chrX	41112602	41113577	976	41112990	103.00	87.95020	14.94253	84.38186	NA_peak_34391
chrX	41134910	41135995	1086	41135434	103.00	82.48044	13.36761	79.06334	NA_peak_34392
chrX	41190787	41191231	445	41191155	71.00	6.51838	1.87990	4.39848	NA_peak_34393
chrX	41192060	41192428	369	41192287	101.00	17.04662	2.60603	14.74428	NA_peak_34394
chrX	41192665	41194914	2250	41193635	171.00	55.57442	4.37882	52.73702	NA_peak_34395
chrX	41275999	41276769	771	41276351	39.00	34.27443	12.04819	31.75155	NA_peak_34396
chrX	41301290	41302309	1020	41302029	48.00	37.84094	10.98655	35.27087	NA_peak_34397
chrX	41308881	41309217	337	41309078	16.00	12.92898	7.25899	10.68499	NA_peak_34398
chrX	41386476	41386804	329	41386653	15.00	11.82423	6.83199	9.59739	NA_peak_34399
chrX	41449042	41449819	778	41449345	40.00	34.13460	11.64773	31.61359	NA_peak_34400
chrX	41480446	41481095	650	41480703	28.00	26.46910	11.60000	24.04596	NA_peak_34401
chrX	41781158	41782801	1644	41782302	109.00	44.88475	5.39216	42.21640	NA_peak_34402
chrX	41783086	41783828	743	41783276	148.00	77.29637	7.33268	74.01178	NA_peak_34403
chrX	42106257	42106470	214	42106355	11.00	7.68347	5.12399	5.53241	NA_peak_34404
chrX	42449047	42449383	337	42449219	18.00	15.21100	8.11299	12.93361	NA_peak_34405
chrX	43513886	43515885	2000	43515230	100.00	44.68290	5.85847	42.01746	NA_peak_34406
chrX	43535551	43536003	453	43535814	24.00	22.55727	10.67498	20.18311	NA_peak_34407
chrX	44112511	44112754	244	44112705	9.00	5.80944	4.26999	3.70347	NA_peak_34408
chrX	44202613	44203202	590	44202993	35.00	33.47530	13.04348	30.96288	NA_peak_34409
chrX	44401488	44402676	1189	44402032	139.00	106.35180	12.91513	102.17664	NA_peak_34410
chrX	44731320	44732221	902	44732007	118.00	40.59548	4.51784	37.98808	NA_peak_34411
chrX	44732454	44734288	1835	44733100	111.00	35.90461	4.24564	33.36036	NA_peak_34412
chrX	44773549	44775040	1492	44774563	27.00	16.15264	6.42202	13.86272	NA_peak_34413
chrX	45046307	45046867	561	45046522	71.00	74.56204	19.78022	71.34341	NA_peak_34414
chrX	45338701	45339178	478	45339053	19.00	13.67890	6.94444	11.42441	NA_peak_34415
chrX	45374623	45375319	697	45374768	31.00	30.59466	12.90323	28.11913	NA_peak_34416
chrX	45628376	45630694	2319	45629241	56.00	15.10074	3.40909	12.82579	NA_peak_34417
chrX	45660311	45661167	857	45660775	35.00	21.17244	7.03125	18.81608	NA_peak_34418
chrX	45662717	45663180	464	45663160	15.00	3.85796	2.53165	1.82874	NA_peak_34419
chrX	45667339	45668158	820	45667998	17.00	10.80195	5.76923	8.59191	NA_peak_34420
chrX	45708960	45711564	2605	45710921	108.00	42.56104	5.14151	39.92612	NA_peak_34421
chrX	46185783	46187090	1308	46186874	31.00	19.06337	6.92641	16.73403	NA_peak_34422
chrX	46192945	46193485	541	46193180	18.00	14.45962	7.66129	12.19338	NA_peak_34423
chrX	46306027	46307410	1384	46306420	159.00	110.11842	11.11111	105.79530	NA_peak_34424
chrX	46404315	46405852	1538	46405178	157.00	98.96243	9.58738	95.04865	NA_peak_34425
chrX	46432807	46434236	1430	46433368	132.00	81.27164	9.10959	77.88650	NA_peak_34426
chrX	46442609	46442808	200	46442715	10.00	6.37162	4.47154	4.25457	NA_peak_34427
chrX	46447477	46447690	214	46447667	11.00	7.16595	4.80000	5.02845	NA_peak_34428
chrX	46617453	46619006	1554	46618236	120.00	79.11736	9.98350	75.78741	NA_peak_34429
chrX	46652082	46652311	230	46652138	10.00	6.72795	4.69699	4.59850	NA_peak_34430
chrX	46696353	46697867	1515	46696721	139.00	82.22272	8.64197	78.81229	NA_peak_34431
chrX	46763118	46763685	568	46763465	119.00	136.51215	27.27273	130.95728	NA_peak_34432
chrX	46771446	46773390	1945	46772418	102.00	52.18397	6.90349	49.40304	NA_peak_34433
chrX	46838294	46838892	599	46838328	9.00	5.80944	4.26999	3.70347	NA_peak_34434
chrX	46988254	46989620	1367	46989201	105.00	77.45419	11.69978	74.16553	NA_peak_34435
chrX	47003469	47005541	2073	47004848	168.00	89.81084	7.63324	86.18821	NA_peak_34436
chrX	47050205	47051022	818	47050397	110.00	49.24199	5.92316	46.50773	NA_peak_34437
chrX	47053226	47054134	909	47053408	142.00	76.08344	7.55814	72.82848	NA_peak_34438
chrX	47077624	47079361	1738	47078323	134.00	68.16199	7.03125	65.08634	NA_peak_34439
chrX	47092164	47093772	1609	47093373	146.00	91.05862	9.37500	87.39895	NA_peak_34440
chrX	47171730	47172426	697	47172193	19.00	16.38577	8.53999	14.09208	NA_peak_34441
chrX	47221262	47221516	255	47221396	46.00	24.68870	6.49171	22.28781	NA_peak_34442
chrX	47225230	47226143	914	47225676	99.00	81.26468	13.85042	77.87963	NA_peak_34443
chrX	47341590	47343564	1975	47342259	150.00	85.45167	8.25137	81.95390	NA_peak_34444
chrX	47372752	47373329	578	47373126	21.00	18.79750	9.39399	16.47151	NA_peak_34445
chrX	47382666	47383569	904	47383189	112.00	102.71628	17.27829	98.67104	NA_peak_34446
chrX	47400805	47401104	300	47400963	20.00	17.58159	8.96699	15.27173	NA_peak_34447
chrX	47415732	47416203	472	47415919	99.00	59.77547	8.57633	56.86479	NA_peak_34448
chrX	47420070	47421496	1427	47421096	139.00	97.39494	11.16427	93.53468	NA_peak_34449
chrX	47441305	47442409	1105	47441984	90.00	71.40659	12.85311	68.26026	NA_peak_34450
