Chr	Start	Stop	NFR_Length	Chr_Length
4	1412164	1412240	76	1531906
4	1412316	1412378	62	1531906
4	1414038	1414110	72	1531906
4	1414192	1414272	80	1531906
4	1414339	1414537	198	1531906
4	1414641	1414704	63	1531906
4	1415157	1415218	61	1531906
4	1416092	1416146	54	1531906
4	1416270	1416349	79	1531906
4	1416410	1416487	77	1531906
4	1416762	1416832	70	1531906
4	1416923	1417048	125	1531906
4	1417151	1417307	156	1531906
4	1417550	1417601	51	1531906
4	1417722	1417776	54	1531906
4	1417874	1417928	54	1531906
4	1420329	1420449	120	1531906
4	1420897	1421121	224	1531906
4	1422546	1422722	176	1531906
4	1422825	1422897	72	1531906
4	1422977	1423051	74	1531906
4	1423160	1423233	73	1531906
4	1423318	1423387	69	1531906
4	1423652	1423718	66	1531906
4	1424724	1424821	97	1531906
4	1424988	1425068	80	1531906
4	1426556	1426624	68	1531906
4	1427046	1427129	83	1531906
4	1427225	1427398	173	1531906
4	1427449	1427514	65	1531906
4	1427784	1427846	62	1531906
4	1427963	1428023	60	1531906
4	1428130	1428291	161	1531906
4	1429014	1429459	445	1531906
4	1429913	1430008	95	1531906
4	1430819	1430990	171	1531906
4	1431091	1431155	64	1531906
4	1431244	1431314	70	1531906
4	1431413	1431465	52	1531906
4	1431880	1431972	92	1531906
4	1434347	1434701	354	1531906
4	1434795	1434888	93	1531906
4	1435800	1435947	147	1531906
4	1435954	1436106	152	1531906
4	1436539	1436618	79	1531906
4	1436689	1436887	198	1531906
4	1437788	1437864	76	1531906
4	1437952	1438016	64	1531906
4	1438141	1438191	50	1531906
4	1438655	1438708	53	1531906
4	1439125	1439191	66	1531906
4	1439245	1439325	80	1531906
4	1439432	1439488	56	1531906
4	1439787	1439863	76	1531906
4	1440227	1440277	50	1531906
4	1440715	1440765	50	1531906
4	1441047	1441100	53	1531906
4	1441194	1441394	200	1531906
4	1443111	1443161	50	1531906
4	1443418	1443661	243	1531906
4	1445579	1445770	191	1531906
4	1446682	1446739	57	1531906
4	1446860	1446936	76	1531906
4	1447020	1447170	150	1531906
4	1447277	1447351	74	1531906
4	1447427	1447546	119	1531906
4	1447667	1447787	120	1531906
4	1448051	1448122	71	1531906
4	1448231	1448283	52	1531906
4	1448375	1448442	67	1531906
4	1448886	1448940	54	1531906
4	1449069	1449146	77	1531906
4	1450093	1450147	54	1531906
4	1450441	1450499	58	1531906
4	1450835	1451175	340	1531906
4	1451282	1451360	78	1531906
4	1451643	1451694	51	1531906
4	1451822	1451872	50	1531906
4	1452767	1452847	80	1531906
4	1452922	1453088	166	1531906
4	1454457	1454517	60	1531906
4	1454615	1454851	236	1531906
4	1455759	1455827	68	1531906
4	1455933	1456083	150	1531906
4	1456138	1456243	105	1531906
4	1456342	1456407	65	1531906
4	1456517	1456596	79	1531906
4	1457111	1457178	67	1531906
4	1459275	1459357	82	1531906
4	1459478	1459741	263	1531906
4	1460770	1460830	60	1531906
4	1461265	1461321	56	1531906
4	1461425	1461506	81	1531906
4	1461586	1461721	135	1531906
4	1461726	1461806	80	1531906
4	1462004	1462144	140	1531906
4	1462249	1462325	76	1531906
4	1462446	1462498	52	1531906
4	1465449	1465500	51	1531906
4	1465604	1465656	52	1531906
4	1465777	1465857	80	1531906
4	1465931	1466147	216	1531906
4	1466405	1466487	82	1531906
4	1468422	1468484	62	1531906
4	1468499	1469200	701	1531906
4	1469225	1469293	68	1531906
4	1469562	1469613	51	1531906
4	1469871	1469965	94	1531906
4	1470250	1470303	53	1531906
4	1470420	1470501	81	1531906
4	1470625	1470686	61	1531906
4	1470812	1470964	152	1531906
4	1471059	1471123	64	1531906
4	1471418	1471517	99	1531906
4	1471741	1471796	55	1531906
4	1472242	1472306	64	1531906
4	1472568	1472622	54	1531906
4	1472718	1472773	55	1531906
4	1473043	1473197	154	1531906
4	1473293	1473393	100	1531906
4	1473649	1473707	58	1531906
4	1474747	1474918	171	1531906
4	1475506	1475564	58	1531906
4	1476510	1476626	116	1531906
4	1476714	1476841	127	1531906
4	1476980	1477063	83	1531906
4	1477066	1477137	71	1531906
4	1478219	1478272	53	1531906
4	1478378	1478565	187	1531906
4	1478831	1478887	56	1531906
4	1479001	1479062	61	1531906
4	1479521	1479577	56	1531906
4	1480027	1480080	53	1531906
4	1480191	1480369	178	1531906
4	1480631	1480689	58	1531906
4	1480965	1481064	99	1531906
4	1481298	1481389	91	1531906
4	1482105	1482162	57	1531906
4	1482861	1482922	61	1531906
4	1483021	1483079	58	1531906
4	1483182	1483241	59	1531906
4	1483353	1483415	62	1531906
4	1483493	1483707	214	1531906
4	1483794	1483865	71	1531906
4	1483966	1484016	50	1531906
4	1484622	1484678	56	1531906
4	1485084	1485168	84	1531906
4	1485268	1485419	151	1531906
4	1485507	1485586	79	1531906
4	1485695	1485751	56	1531906
4	1486162	1486234	72	1531906
4	1486985	1487095	110	1531906
4	1487212	1487271	59	1531906
4	1487377	1487560	183	1531906
4	1487665	1487715	50	1531906
4	1487812	1487889	77	1531906
4	1488730	1488784	54	1531906
4	1489031	1489391	360	1531906
4	1489497	1489586	89	1531906
4	1489784	1489908	124	1531906
4	1489937	1490150	213	1531906
4	1490223	1490552	329	1531906
4	1490802	1491053	251	1531906
4	1493108	1493381	273	1531906
4	1493516	1493586	70	1531906
4	1493665	1493727	62	1531906
4	1493833	1493911	78	1531906
4	1494023	1494233	210	1531906
4	1494338	1494434	96	1531906
4	1494499	1494555	56	1531906
4	1495862	1496016	154	1531906
4	1496084	1496153	69	1531906
4	1496434	1496490	56	1531906
4	1496583	1496792	209	1531906
4	1497779	1497845	66	1531906
4	1497981	1498153	172	1531906
4	1498242	1498310	68	1531906
4	1498396	1498467	71	1531906
4	1498886	1498944	58	1531906
4	1499384	1499441	57	1531906
4	1499604	1499669	65	1531906
4	1499769	1499832	63	1531906
4	1499906	1499999	93	1531906
4	1500097	1500160	63	1531906
4	1500598	1500705	107	1531906
4	1500789	1500865	76	1531906
4	1502475	1502537	62	1531906
4	1502643	1502827	184	1531906
4	1502923	1503050	127	1531906
4	1503110	1503219	109	1531906
4	1504895	1504998	103	1531906
4	1505085	1505139	54	1531906
4	1505454	1505517	63	1531906
4	1506231	1506284	53	1531906
4	1506870	1506954	84	1531906
4	1507294	1507553	259	1531906
4	1507867	1507935	68	1531906
4	1508990	1509045	55	1531906
4	1509337	1509394	57	1531906
4	1509662	1509713	51	1531906
4	1509761	1509982	221	1531906
4	1510754	1510834	80	1531906
4	1511821	1512001	180	1531906
4	1512057	1512153	96	1531906
4	1513594	1513652	58	1531906
4	1513999	1514105	106	1531906
4	1514184	1514243	59	1531906
4	1514331	1514457	126	1531906
4	1514733	1514835	102	1531906
4	1514891	1514972	81	1531906
4	1515050	1515137	87	1531906
4	1515304	1515357	53	1531906
4	1515583	1515681	98	1531906
4	1515762	1515841	79	1531906
4	1516280	1516336	56	1531906
4	1516443	1516499	56	1531906
4	1516665	1516732	67	1531906
4	1516839	1516889	50	1531906
4	1516963	1517065	102	1531906
4	1517577	1517696	119	1531906
4	1517740	1517828	88	1531906
4	1517903	1517974	71	1531906
4	1518069	1518171	102	1531906
4	1518314	1518375	61	1531906
4	1518602	1518675	73	1531906
4	1518747	1518842	95	1531906
4	1519250	1519354	104	1531906
4	1519466	1519530	64	1531906
4	1520925	1521107	182	1531906
4	1523704	1523768	64	1531906
4	1523875	1523992	117	1531906
4	1524579	1524732	153	1531906
4	1524841	1524965	124	1531906
4	1525243	1525294	51	1531906
4	1525435	1525840	405	1531906
7	25	142	117	1090930
7	426	554	128	1090930
7	656	800	144	1090930
7	1096	1154	58	1090930
7	2118	2185	67	1090930
7	2359	2544	185	1090930
7	3944	4014	70	1090930
7	5757	5840	83	1090930
7	5923	6008	85	1090930
7	6072	6198	126	1090930
7	6927	7099	172	1090930
7	7535	7600	65	1090930
7	7697	7761	64	1090930
7	7906	7972	66	1090930
7	9406	9456	50	1090930
7	9889	9963	74	1090930
7	10055	10128	73	1090930
7	10207	10431	224	1090930
7	10537	10605	68	1090930
7	10710	10774	64	1090930
7	10847	10947	100	1090930
7	11742	11800	58	1090930
7	11896	12049	153	1090930
7	12372	12428	56	1090930
7	13798	13884	86	1090930
7	14129	14192	63	1090930
7	14312	14400	88	1090930
7	14517	14650	133	1090930
7	14742	14803	61	1090930
7	16379	16512	133	1090930
7	16960	17020	60	1090930
7	17284	17347	63	1090930
7	17615	17684	69	1090930
7	17790	18010	220	1090930
7	18117	18200	83	1090930
7	18590	18663	73	1090930
7	18758	18890	132	1090930
7	19177	19238	61	1090930
7	19670	19736	66	1090930
7	19820	19874	54	1090930
7	19993	20055	62	1090930
7	20302	20359	57	1090930
7	20480	20655	175	1090930
7	20775	20828	53	1090930
7	21987	22038	51	1090930
7	22130	22277	147	1090930
7	22392	22456	64	1090930
7	23287	23520	233	1090930
7	23536	23636	100	1090930
7	23654	23831	177	1090930
7	25583	25702	119	1090930
7	26607	26657	50	1090930
7	27065	27116	51	1090930
7	27218	27310	92	1090930
7	27550	27760	210	1090930
7	27857	27918	61	1090930
7	30226	30359	133	1090930
7	30383	30444	61	1090930
7	31022	31090	68	1090930
7	31368	31437	69	1090930
7	31525	31600	75	1090930
7	31694	31883	189	1090930
7	32312	32383	71	1090930
7	32861	33014	153	1090930
7	33106	33174	68	1090930
7	33922	34022	100	1090930
7	34449	34528	79	1090930
7	34797	34863	66	1090930
7	34948	35055	107	1090930
7	35147	35269	122	1090930
7	35366	35511	145	1090930
7	35626	35685	59	1090930
7	36109	36161	52	1090930
7	36574	36629	55	1090930
7	36730	36905	175	1090930
7	37026	37103	77	1090930
7	37169	37230	61	1090930
7	37362	37454	92	1090930
7	37518	37655	137	1090930
7	38350	38421	71	1090930
7	38472	38560	88	1090930
7	38653	38713	60	1090930
7	38815	39015	200	1090930
7	39273	39327	54	1090930
7	41254	41445	191	1090930
7	43234	43323	89	1090930
7	43936	43986	50	1090930
7	44568	44660	92	1090930
7	44936	44989	53	1090930
7	45087	45157	70	1090930
7	45269	45409	140	1090930
7	45672	45750	78	1090930
7	46181	46238	57	1090930
7	48076	48167	91	1090930
7	48436	48607	171	1090930
7	49008	49060	52	1090930
7	49327	49518	191	1090930
7	50232	50290	58	1090930
7	52420	52508	88	1090930
7	52975	53026	51	1090930
7	53295	53357	62	1090930
7	53623	53803	180	1090930
7	53894	53953	59	1090930
7	55824	55874	50	1090930
7	56122	56282	160	1090930
7	56288	56386	98	1090930
7	58891	59079	188	1090930
7	59519	59585	66	1090930
7	60299	60352	53	1090930
7	61567	61673	106	1090930
7	61926	62061	135	1090930
7	62156	62207	51	1090930
7	62306	62401	95	1090930
7	62812	62883	71	1090930
7	62972	63048	76	1090930
7	63129	63198	69	1090930
7	63299	63367	68	1090930
7	63624	63779	155	1090930
7	63876	63945	69	1090930
7	64022	64083	61	1090930
7	64200	64272	72	1090930
7	64341	64479	138	1090930
7	65103	65154	51	1090930
7	65342	65431	89	1090930
7	65436	65493	57	1090930
7	65927	65980	53	1090930
7	66737	66795	58	1090930
7	66917	66976	59	1090930
7	67243	67550	307	1090930
7	67643	67700	57	1090930
7	67977	68031	54	1090930
7	68128	68183	55	1090930
7	69104	69158	54	1090930
7	69459	69600	141	1090930
7	69688	69775	87	1090930
7	70023	70094	71	1090930
7	70374	70442	68	1090930
7	70694	70751	57	1090930
7	71155	71207	52	1090930
7	72008	72063	55	1090930
7	72333	72436	103	1090930
7	72617	72684	67	1090930
7	72854	72919	65	1090930
7	73010	73096	86	1090930
7	73191	73332	141	1090930
7	73743	73845	102	1090930
7	73950	74004	54	1090930
7	74257	74440	183	1090930
7	74560	74678	118	1090930
7	76368	76446	78	1090930
7	76521	76830	309	1090930
7	77987	78049	62	1090930
7	78329	78384	55	1090930
7	78497	78553	56	1090930
7	78659	78721	62	1090930
7	78834	78893	59	1090930
7	79028	79183	155	1090930
7	79281	79336	55	1090930
7	80228	80297	69	1090930
7	80401	80487	86	1090930
7	80574	80670	96	1090930
7	81082	81138	56	1090930
7	81252	81432	180	1090930
7	82312	82438	126	1090930
7	82722	82781	59	1090930
7	83795	83860	65	1090930
7	84128	84187	59	1090930
7	84291	84601	310	1090930
7	84698	84808	110	1090930
7	84880	84930	50	1090930
7	85040	85095	55	1090930
7	86949	87001	52	1090930
7	87293	87497	204	1090930
7	87886	87943	57	1090930
7	88529	88598	69	1090930
7	89413	89517	104	1090930
7	89673	89735	62	1090930
7	89777	89846	69	1090930
7	89911	90020	109	1090930
7	90618	90671	53	1090930
7	90951	91005	54	1090930
7	91095	91169	74	1090930
7	91272	91443	171	1090930
7	91698	91759	61	1090930
7	91858	91917	59	1090930
7	92348	92515	167	1090930
7	93579	93729	150	1090930
7	94632	95033	401	1090930
7	95441	95747	306	1090930
7	97156	97288	132	1090930
7	98185	98268	83	1090930
7	98528	98584	56	1090930
7	98667	98885	218	1090930
7	98981	99039	58	1090930
7	101122	101198	76	1090930
7	102316	102422	106	1090930
7	102665	102719	54	1090930
7	107604	107740	136	1090930
7	107753	107921	168	1090930
7	108050	108151	101	1090930
7	108242	108296	54	1090930
7	110536	110650	114	1090930
7	110662	110717	55	1090930
7	110734	110795	61	1090930
7	110886	110945	59	1090930
7	111610	111661	51	1090930
7	111746	111815	69	1090930
7	111916	111974	58	1090930
7	112080	112309	229	1090930
7	112413	112482	69	1090930
7	114253	114315	62	1090930
7	114768	114944	176	1090930
7	115193	115286	93	1090930
7	115490	115591	101	1090930
7	115717	115922	205	1090930
7	116171	116225	54	1090930
7	117672	117739	67	1090930
7	120340	120393	53	1090930
7	120465	120536	71	1090930
7	120976	121146	170	1090930
7	121250	121329	79	1090930
7	122171	122238	67	1090930
7	122277	122413	136	1090930
7	122505	122581	76	1090930
7	123345	123591	246	1090930
7	124273	124387	114	1090930
7	124591	124663	72	1090930
7	125096	125149	53	1090930
7	125393	125457	64	1090930
7	127846	127902	56	1090930
7	129290	129344	54	1090930
7	129399	129463	64	1090930
7	129578	129758	180	1090930
7	129863	129935	72	1090930
7	131138	131190	52	1090930
7	131312	131491	179	1090930
7	131601	131656	55	1090930
7	131752	131802	50	1090930
7	131910	131966	56	1090930
7	139507	139598	91	1090930
7	139648	139761	113	1090930
7	139855	139949	94	1090930
7	140042	140116	74	1090930
7	140224	140384	160	1090930
7	140819	140879	60	1090930
7	141149	141214	65	1090930
7	141477	141527	50	1090930
7	141626	141695	69	1090930
7	141782	141960	178	1090930
7	142061	142139	78	1090930
7	142239	142293	54	1090930
7	142431	142490	59	1090930
7	143042	143099	57	1090930
7	143994	144060	66	1090930
7	144147	144328	181	1090930
7	144523	144713	190	1090930
7	145289	145438	149	1090930
7	145494	145837	343	1090930
7	147720	147859	139	1090930
7	147938	148226	288	1090930
7	148965	149463	498	1090930
7	150323	150410	87	1090930
7	150492	150558	66	1090930
7	150666	150856	190	1090930
7	150952	151041	89	1090930
7	152828	153024	196	1090930
7	153112	153188	76	1090930
7	154460	154524	64	1090930
7	154557	154670	113	1090930
7	154773	154849	76	1090930
7	156282	156523	241	1090930
7	156608	156675	67	1090930
7	156785	156842	57	1090930
7	156964	157016	52	1090930
7	157307	157373	66	1090930
7	157632	157857	225	1090930
7	157941	158000	59	1090930
7	158104	158163	59	1090930
7	158264	158331	67	1090930
7	158410	158467	57	1090930
7	158583	158640	57	1090930
7	159089	159176	87	1090930
7	159266	159349	83	1090930
7	159375	159457	82	1090930
7	159718	159861	143	1090930
7	159891	160048	157	1090930
7	160310	160361	51	1090930
7	162158	162211	53	1090930
7	162658	162724	66	1090930
7	162809	162887	78	1090930
7	162977	163114	137	1090930
7	163155	163353	198	1090930
7	163371	163429	58	1090930
7	164674	164744	70	1090930
7	164840	164896	56	1090930
7	165002	165097	95	1090930
7	165185	165345	160	1090930
7	165458	165606	148	1090930
7	165722	165774	52	1090930
7	166102	166489	387	1090930
7	166589	166681	92	1090930
7	166883	166942	59	1090930
7	167212	167269	57	1090930
7	167347	167425	78	1090930
7	167500	167759	259	1090930
7	167880	167935	55	1090930
7	168810	168861	51	1090930
7	169374	169429	55	1090930
7	169880	169942	62	1090930
7	170563	170697	134	1090930
7	171668	171729	61	1090930
7	172649	172707	58	1090930
7	172938	173017	79	1090930
7	173121	173296	175	1090930
7	173385	173448	63	1090930
7	173714	173776	62	1090930
7	173861	173943	82	1090930
7	174207	174269	62	1090930
7	174391	174520	129	1090930
7	174968	175063	95	1090930
7	175335	175410	75	1090930
7	179992	180047	55	1090930
7	180278	180362	84	1090930
7	180469	180666	197	1090930
7	181101	181151	50	1090930
7	182189	182358	169	1090930
7	182463	182536	73	1090930
7	184075	184152	77	1090930
7	184200	184296	96	1090930
7	185129	185195	66	1090930
7	185300	185363	63	1090930
7	185475	185551	76	1090930
7	185650	185788	138	1090930
7	185843	185972	129	1090930
7	187360	187481	121	1090930
7	190217	190311	94	1090930
7	190554	190624	70	1090930
7	190741	190793	52	1090930
7	190905	191112	207	1090930
7	191802	191962	160	1090930
7	192051	192128	77	1090930
7	192874	192939	65	1090930
7	193199	193250	51	1090930
7	193356	193522	166	1090930
7	193575	193684	109	1090930
7	193797	193857	60	1090930
7	196393	196466	73	1090930
7	196555	196726	171	1090930
7	197152	197232	80	1090930
7	197615	197688	73	1090930
7	197907	197997	90	1090930
7	198016	198112	96	1090930
7	199025	199075	50	1090930
7	199186	199240	54	1090930
7	199741	199798	57	1090930
7	200083	200137	54	1090930
7	200258	200433	175	1090930
7	200497	200585	88	1090930
7	200710	200765	55	1090930
7	200851	200915	64	1090930
7	201024	201095	71	1090930
7	201341	201416	75	1090930
7	202185	202266	81	1090930
7	202351	202432	81	1090930
7	202549	202682	133	1090930
7	202787	202837	50	1090930
7	202946	203024	78	1090930
7	203273	203354	81	1090930
7	203909	204044	135	1090930
7	204155	204208	53	1090930
7	204751	204847	96	1090930
7	204920	204997	77	1090930
7	205090	205166	76	1090930
7	205256	205330	74	1090930
7	205434	205491	57	1090930
7	205545	205774	229	1090930
7	206331	206575	244	1090930
7	206616	206736	120	1090930
7	206839	206909	70	1090930
7	208535	208586	51	1090930
7	208650	208912	262	1090930
7	209983	210052	69	1090930
7	210147	210269	122	1090930
7	210378	210448	70	1090930
7	212992	213050	58	1090930
7	213160	213232	72	1090930
7	213328	213399	71	1090930
7	213499	213577	78	1090930
7	213653	213724	71	1090930
7	213774	213956	182	1090930
7	214063	214139	76	1090930
7	214218	214312	94	1090930
7	214561	214613	52	1090930
7	215230	215299	69	1090930
7	215586	215659	73	1090930
7	215763	215830	67	1090930
7	215930	215992	62	1090930
7	216107	216236	129	1090930
7	216342	216412	70	1090930
7	216978	217046	68	1090930
7	217303	217489	186	1090930
7	217583	217657	74	1090930
7	217752	217808	56	1090930
7	218061	218112	51	1090930
7	218392	218479	87	1090930
7	219166	219221	55	1090930
7	220636	220695	59	1090930
7	220770	220878	108	1090930
7	220946	221053	107	1090930
7	225849	225908	59	1090930
7	226163	226337	174	1090930
7	227566	227618	52	1090930
7	227635	227765	130	1090930
7	228361	228458	97	1090930
7	228483	228758	275	1090930
7	229499	229595	96	1090930
7	229865	230119	254	1090930
7	230130	230215	85	1090930
7	230271	230344	73	1090930
7	230453	230503	50	1090930
7	230625	230686	61	1090930
7	231113	231166	53	1090930
7	232404	232472	68	1090930
7	233571	233639	68	1090930
7	233737	233788	51	1090930
7	233896	233948	52	1090930
7	234067	234123	56	1090930
7	234235	234297	62	1090930
7	234386	234448	62	1090930
7	234552	234703	151	1090930
7	235338	235402	64	1090930
7	235643	235719	76	1090930
7	235986	236107	121	1090930
7	236176	236305	129	1090930
7	236377	236429	52	1090930
7	236722	236775	53	1090930
7	236874	236938	64	1090930
7	237042	237092	50	1090930
7	237192	237250	58	1090930
7	237504	237583	79	1090930
7	237845	237915	70	1090930
7	238167	238321	154	1090930
7	238421	238478	57	1090930
7	238578	238665	87	1090930
7	240301	240385	84	1090930
7	241025	241173	148	1090930
7	241192	241339	147	1090930
7	244867	244935	68	1090930
7	245028	245110	82	1090930
7	245210	245383	173	1090930
7	247245	247309	64	1090930
7	248299	248404	105	1090930
7	248557	248617	60	1090930
7	248723	248817	94	1090930
7	248913	248986	73	1090930
7	249269	249330	61	1090930
7	249461	249543	82	1090930
7	249586	249834	248	1090930
7	249943	250002	59	1090930
7	250070	250152	82	1090930
7	252772	252840	68	1090930
7	253069	253147	78	1090930
7	253247	253325	78	1090930
7	253418	253481	63	1090930
7	253926	254027	101	1090930
7	254290	254342	52	1090930
7	254350	254597	247	1090930
7	255344	255535	191	1090930
7	255957	256042	85	1090930
